User,Tweets,Link to Tweet,Date/Time
@POTUS,"North Korea is behaving very badly. They have been ""playing"" the United States for years. China has done little to help!",http://twitter.com/POTUS/status/842731249038999554,"March 17, 2017 at 09:36AM"
@POTUS,"RT @WhiteHouse: Today @POTUS welcomes the Chancellor of Germany, Angela Merkel, to the White House. 

Watch their press conference:… https://t.co/YrA8SGmFij",http://twitter.com/POTUS/status/842735618677506048,"March 17, 2017 at 09:53AM"
@POTUS,Attending a great listening session with @DeptVetAffairs @SecShulkin in the Roosevelt Room. We are going to take ca… https://t.co/yThFvucOcy,http://twitter.com/POTUS/status/842752987772674048,"March 17, 2017 at 11:02AM"
@POTUS,Great meeting with the @RepublicanStudy Committee this morning at the @WhiteHouse! https://t.co/U8gaHBVmW7,http://twitter.com/POTUS/status/842832911644725248,"March 17, 2017 at 04:19PM"
@POTUS,RT @WhiteHouse: Stories like Dr. Armstrong's are why @POTUS is fighting to #RepealAndReplace #Obamacare. Share your story here:… https://t.co/xYuOqvIOea,http://twitter.com/POTUS/status/842843417004724225,"March 17, 2017 at 05:01PM"
@POTUS,Weekly Address - 11:00 A.M. tomorrow! #MAGA 🇺🇸 ➡️ https://t.co/ztQkg5Niwv https://t.co/P7n7b8T2cD,http://twitter.com/POTUS/status/842872275980423168,"March 17, 2017 at 06:56PM"
@POTUS,"It's time to put #AmericaFirst when it comes to how we spend taxpayers' money. We will keep our people safe! 
https://t.co/A0tlzHutF8",http://twitter.com/POTUS/status/843135385731522561,"March 18, 2017 at 12:21PM"
@POTUS,"Despite what you have heard from the FAKE NEWS, I had a GREAT meeting with German Chancellor Angela Merkel. Nevertheless, Germany owes...",http://twitter.com/POTUS/status/843138446646501376,"March 18, 2017 at 12:34PM"
@POTUS,"...vast sums of money to NATO &amp; the United States must be paid more for the powerful, and very expensive, defense it provides to Germany!",http://twitter.com/POTUS/status/843138551239905281,"March 18, 2017 at 12:34PM"
@POTUS,RT @WhiteHouse: Stories like Ms. Sertich's are why @POTUS is fighting to #RepealAndReplace #Obamacare. Share your story here:… https://t.co/jGveManT5g,http://twitter.com/POTUS/status/843190961572368385,"March 18, 2017 at 04:02PM"
@POTUS,RT @WhiteHouse: #ICYMI: Watch @POTUS' Weekly Address https://t.co/99jsORXx4T https://t.co/qysLcgrfNK,http://twitter.com/POTUS/status/843444969532788737,"March 19, 2017 at 08:52AM"
@POTUS,RT @WhiteHouse: Stories like Dr. Sethi's are why @POTUS is fighting to #RepealAndReplace #Obamacare. Share your story here:… https://t.co/naEF8zQezB,http://twitter.com/POTUS/status/843495867655032833,"March 19, 2017 at 12:14PM"
@POTUS,FBI Director Comey refuses to deny he briefed President Obama on calls made by Michael Flynn to Russia. https://t.co/cUZ5KgBSYP,http://twitter.com/POTUS/status/843863057516380161,"March 20, 2017 at 12:33PM"
@POTUS,The NSA and FBI tell Congress that Russia did not influence electoral process. https://t.co/d9HqkxYBt5,http://twitter.com/POTUS/status/843865267008655360,"March 20, 2017 at 12:42PM"
@POTUS,NSA Director Rogers tells Congress unmasking individuals endangers national security. https://t.co/jTwjPINvNh,http://twitter.com/POTUS/status/843867194954076161,"March 20, 2017 at 12:49PM"
@POTUS,FBI Director Comey says classified leaks to the media have been “unusually active” recently. https://t.co/WumDJSqaFA,http://twitter.com/POTUS/status/843876462113554437,"March 20, 2017 at 01:26PM"
@POTUS,FBI Director Comey admits Obama’s White House had ability to “unmask” American citizens. https://t.co/gIo6it9NcQ,http://twitter.com/POTUS/status/843881258593796098,"March 20, 2017 at 01:45PM"
@POTUS,"FBI Director Comey: fmr. DNI Clapper ""right"" to say no evidence of collusion between Russia and Trump Campaign.… https://t.co/nUMYPlJQdd",http://twitter.com/POTUS/status/843902944579936256,"March 20, 2017 at 03:11PM"
@POTUS,RT @WhiteHouse: Join us LIVE as @POTUS signs the NASA Transition Authorization Act of 2017: https://t.co/5Vij4Hxejg https://t.co/43WyVVzVyq,http://twitter.com/POTUS/status/844195400072486912,"March 21, 2017 at 10:34AM"
@POTUS,Judge Gorsuch is the kind of judge we need on #SCOTUS - someone with a brilliant legal mind &amp; a commitment to const… https://t.co/xBrIfE4zi3,http://twitter.com/POTUS/status/844197090615934976,"March 21, 2017 at 10:40AM"
@POTUS,RT @GorsuchFacts: Judge Gorsuch's record speaks for itself. #ConfirmGorsuch #SCOTUS https://t.co/XBLe1Qgmsb,http://twitter.com/POTUS/status/844211760416604161,"March 21, 2017 at 11:39AM"
@POTUS,Joined the @HouseGOP Conference this morning at the U.S. Capitol. https://t.co/5kRYOAIaCY #PassTheBill #MAGA🇺🇸… https://t.co/XH0BkfAcIK,http://twitter.com/POTUS/status/844233605849268224,"March 21, 2017 at 01:05PM"
@POTUS,"Honored to sign S.442 today. With this legislation, we support @NASA's scientists, engineers, and astronauts in the… https://t.co/vT6kc10d85",http://twitter.com/POTUS/status/844240632331866112,"March 21, 2017 at 01:33PM"
@POTUS,"Honored to sign S.442 today. With this legislation, we support @NASA's scientists, engineers, and astronauts in the… https://t.co/rLZjU35BCV",http://twitter.com/POTUS/status/844253342670970881,"March 21, 2017 at 02:24PM"
@POTUS,#ConfirmGorsuch #SCOTUS https://t.co/ivDbR6KBKZ,http://twitter.com/POTUS/status/844253966460436480,"March 21, 2017 at 02:26PM"
@POTUS,#ConfirmGorsuch #SCOTUS https://t.co/9dTQDCmh3X,http://twitter.com/POTUS/status/844255118291845120,"March 21, 2017 at 02:31PM"
@POTUS,#ConfirmGorsuch #SCOTUS https://t.co/EnzFXVMp1M,http://twitter.com/POTUS/status/844258377299611650,"March 21, 2017 at 02:44PM"
@POTUS,"RT @USDA: .@POTUS Proclaims March 21, 2017, as National Agriculture Day: https://t.co/EW14ZZdHkV #NationalAgDay",http://twitter.com/POTUS/status/844275965941485568,"March 21, 2017 at 03:54PM"
@POTUS,I spoke with PM Theresa May of the United Kingdom to offer my condolences on today's terror attack in London....… https://t.co/5FclJUWvr5,http://twitter.com/POTUS/status/844638594878857217,"March 22, 2017 at 03:55PM"
@POTUS,You were given many lies with #Obamacare! Go with our plan! Call your Rep &amp; let them know you're behind #AHCA ➡️… https://t.co/8J14RnhOVG,http://twitter.com/POTUS/status/844873366104244225,"March 23, 2017 at 07:28AM"
@POTUS,We must #RepealANDReplace #Obamacare for the millions that are suffering. Tell your Rep you support #AHCA. Locator… https://t.co/If95ybn03H,http://twitter.com/POTUS/status/844951731050074112,"March 23, 2017 at 12:39PM"
@POTUS,Disastrous #Obamacare has led to higher costs &amp; fewer options. It will only continue to get worse! We must #RepealANDReplace. #PassTheBill,http://twitter.com/POTUS/status/845069278915235840,"March 23, 2017 at 08:26PM"
@POTUS,"After seven horrible years of ObamaCare (skyrocketing premiums &amp; deductibles, bad healthcare), this is finally your chance for a great plan!",http://twitter.com/POTUS/status/845248036330766338,"March 24, 2017 at 08:16AM"
@POTUS,"The irony is that the Freedom Caucus, which is very pro-life and against Planned Parenthood, allows P.P. to continue if they stop this plan!",http://twitter.com/POTUS/status/845269215305195523,"March 24, 2017 at 09:40AM"
@POTUS,"THANK YOU! More conservative groups are endorsing #AHCA. @ACUConservative, @TeaPartyExpress and dozens more! #PassTheBill #RepealANDReplace",http://twitter.com/POTUS/status/845287107321061381,"March 24, 2017 at 10:52AM"
@POTUS,"Today, I was pleased to announce the official approval of the presidential permit for the #KeystonePipeline. A grea… https://t.co/W5j8gdZ6QZ",http://twitter.com/POTUS/status/845320378725621762,"March 24, 2017 at 01:04PM"
@POTUS,Weekly Address - 11:00 A.M. today! ➡️https://t.co/CppERgEPBf https://t.co/tDAbRHdAi7,http://twitter.com/POTUS/status/845623077052526592,"March 25, 2017 at 09:07AM"
@POTUS,ObamaCare will explode and we will all get together and piece together a great healthcare plan for THE PEOPLE. Do not worry!,http://twitter.com/POTUS/status/845649960855113728,"March 25, 2017 at 10:53AM"
@POTUS,Thank you @SecretaryPerry &amp; @GregAbbott_TX! #MAGA🇺🇸 https://t.co/CkVRG1Vq7q,http://twitter.com/POTUS/status/845650434891091968,"March 25, 2017 at 10:55AM"
@POTUS,"RT @NASA: Watch @WhiteHouse’s weekly address about NASA Authorization Act signed by @POTUS, continuing missions of exploratio… https://t.co/cm4U57aGMi",http://twitter.com/POTUS/status/845697562875170819,"March 25, 2017 at 02:03PM"
@POTUS,Thanks you for all of the Trump Rallies today. Amazing support. We will all MAKE AMERICA GREAT AGAIN! https://t.co/qSD1tYUhmP,http://twitter.com/POTUS/status/845781411940454400,"March 25, 2017 at 07:36PM"
@POTUS,"Today I'm signing 4 bills under the Congressional Review Act that cancels regulations &amp; eliminates unnecessary, job… https://t.co/E8Ev8dnPfn",http://twitter.com/POTUS/status/846446865918783488,"March 27, 2017 at 03:40PM"
@POTUS,"I'll keep working with Congress, agencies, and the American people until we eliminate every unnecessary, job-killing regulation we can find!",http://twitter.com/POTUS/status/846447280228110339,"March 27, 2017 at 03:42PM"
@POTUS,"The failing @NYTimes would do much better if they were honest! 
https://t.co/TWtQcfXfS4",http://twitter.com/POTUS/status/846745344528568320,"March 28, 2017 at 11:26AM"
@POTUS,RT @EPA: .@POTUS is at EPA today to announce an executive order directing us to review the Clean Power Plan. Watch it live: https://t.co/Bejq4WzM9M,http://twitter.com/POTUS/status/846786537648017408,"March 28, 2017 at 02:10PM"
@POTUS,With the fraternal order of police in the Oval Office - after a great listening session in the Roosevelt Room at th… https://t.co/bfCWNQGNRq,http://twitter.com/POTUS/status/846786654950100992,"March 28, 2017 at 02:10PM"
@POTUS,"A NEW ERA IN AMERICAN ENERGY! 
#MadeInTheUSA🇺🇸
Watch here: https://t.co/cOb8TyTIq6 https://t.co/btBTQBE2Kc",http://twitter.com/POTUS/status/846841556690722817,"March 28, 2017 at 05:48PM"
@POTUS,"Tonight I'm proud to sign S. 305, which encourages the display of the U.S. flag on National Vietnam War Veterans Da… https://t.co/yH56XTXjTs",http://twitter.com/POTUS/status/846883082842128384,"March 28, 2017 at 08:33PM"
@POTUS,"RT @FLOTUS: .@POTUS and I enjoyed hosting members of the Senate &amp; guests this evening, along w @VP &amp; @SecondLady. Great conversation &amp; music.",http://twitter.com/POTUS/status/846904972671238144,"March 28, 2017 at 10:00PM"
@POTUS,My action today is the latest in a series of steps to create American jobs and to grow American wealth! #MAGA ➡️… https://t.co/Q82PI9yMTQ,http://twitter.com/POTUS/status/846906227867078658,"March 28, 2017 at 10:05PM"
@POTUS,If the people of our great country could only see how viciously and inaccurately my administration is covered by certain media! -DJT,http://twitter.com/POTUS/status/847077970900602881,"March 29, 2017 at 09:28AM"
@POTUS,"RT @realDonaldTrump: Today we honored our true American heroes on the first-ever National Vietnam War Veterans Day.
#ThankAVeteran… https://t.co/deOHapcV4J",http://twitter.com/POTUS/status/847271367518978048,"March 29, 2017 at 10:16PM"
@POTUS,".@FLOTUS and I stopped by the Women's Empowerment Panel in the East Room of the @WhiteHouse today. #ICYMI, watch: https://t.co/HKTRfIvPFy",http://twitter.com/POTUS/status/847272101086085121,"March 29, 2017 at 10:19PM"
@POTUS,"RT @SecShulkin: On this #NationalVietnamWarVeteransDay, we thank our #Vietnam Veterans for serving. https://t.co/HSEpI6AHw2 https://t.co/0OG15sEZF7",http://twitter.com/POTUS/status/847273540940214272,"March 29, 2017 at 10:25PM"
@POTUS,Congratulations David Friedman! https://t.co/8PGfIybRzZ,http://twitter.com/POTUS/status/847274301493354496,"March 29, 2017 at 10:28PM"
@POTUS,"RT @WhiteHouse: Today @POTUS welcomes the Prime Minister of Denmark, @larsloekke, to the White House. https://t.co/htp6HYTbvs",http://twitter.com/POTUS/status/847499963894349824,"March 30, 2017 at 01:25PM"
@POTUS,#ConfirmGorsuch #SCOTUS https://t.co/k2FiTsHbBf,http://twitter.com/POTUS/status/847511002430214144,"March 30, 2017 at 02:09PM"
@POTUS,Weekly Address - 10:00 A.M. tomorrow! #MAGA ➡️ https://t.co/umsr7N7YHN https://t.co/2kIysOYVCw,http://twitter.com/POTUS/status/847589453883461632,"March 30, 2017 at 07:20PM"
@POTUS,Great op-ed from @RepKenBuck. Looks like some in the Freedom Caucus are helping me end #Obamacare. https://t.co/c7z1ZKSlbh,http://twitter.com/POTUS/status/847616591609044993,"March 30, 2017 at 09:08PM"
@POTUS,"If @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador would get on board we would have both great healthcare and massive tax cuts &amp; reform.",http://twitter.com/POTUS/status/847619539122573312,"March 30, 2017 at 09:20PM"
@POTUS,The meeting next week with China will be a very difficult one in that we can no longer have massive trade....cont➡️https://t.co/dgoliP8yhI,http://twitter.com/POTUS/status/847619972985520129,"March 30, 2017 at 09:22PM"
@POTUS,Only by enlisting the full potential of women in our society will we be truly able to #MakeAmericaGreatAgain🇺🇸… https://t.co/SFEUiMFDnr,http://twitter.com/POTUS/status/847630605042962432,"March 30, 2017 at 10:04PM"
@POTUS,RT @WhiteHouse: Tune in for @POTUS' Weekly Address at 10am: https://t.co/0iMrRnSa8V https://t.co/9A5GxWlCHk,http://twitter.com/POTUS/status/847807361825820672,"March 31, 2017 at 09:46AM"
